id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3395373,蝙蝠侠：黑暗骑士崛起,, https://dou.img.lithub.cc/movie/3395373.jpg,,https://movie.douban.com/subject/3395373/,8.9,,4,,,2020-03-19 11:53:38,2012 / 美国 英国 / 剧情 动作 科幻 惊悚 犯罪 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 汤姆·哈迪
1652587,阿凡达,, https://dou.img.lithub.cc/movie/1652587.jpg,,https://movie.douban.com/subject/1652587/,8.8,,5,,,2020-03-19 11:51:10,2009 / 美国 / 动作 科幻 冒险 / 詹姆斯·卡梅隆 / 萨姆·沃辛顿 佐伊·索尔达娜
1780330,致命魔术,, https://dou.img.lithub.cc/movie/1780330.jpg,,https://movie.douban.com/subject/1780330/,8.9,,4,,,2020-03-19 11:50:51,2006 / 英国 美国 / 剧情 悬疑 惊悚 / 克里斯托弗·诺兰 / 休·杰克曼 克里斯蒂安·贝尔
1292849,拯救大兵瑞恩,, https://dou.img.lithub.cc/movie/1292849.jpg,,https://movie.douban.com/subject/1292849/,9.1,,5,,,2020-03-19 11:50:22,1998 / 美国 / 剧情 战争 / 史蒂文·斯皮尔伯格 / 汤姆·汉克斯 汤姆·塞兹摩尔
26580232,看不见的客人,, https://dou.img.lithub.cc/movie/26580232.jpg,,https://movie.douban.com/subject/26580232/,8.8,,5,,,2020-03-19 11:50:12,2016 / 西班牙 / 剧情 悬疑 惊悚 犯罪 / 奥里奥尔·保罗 / 马里奥·卡萨斯 阿娜·瓦格纳
1292224,飞越疯人院,, https://dou.img.lithub.cc/movie/1292224.jpg,,https://movie.douban.com/subject/1292224/,9.1,,5,,,2020-03-19 11:50:01,1975 / 美国 / 剧情 / 米洛斯·福尔曼 / 杰克·尼科尔森 丹尼·德维托
26387939,摔跤吧！爸爸,, https://dou.img.lithub.cc/movie/26387939.jpg,,https://movie.douban.com/subject/26387939/,9.0,,4,,,2020-03-19 11:49:27,2016 / 印度 / 剧情 家庭 传记 运动 / 涅提·蒂瓦里 / 阿米尔·汗 法缇玛·萨那·纱卡
25662329,疯狂动物城,, https://dou.img.lithub.cc/movie/25662329.jpg,,https://movie.douban.com/subject/25662329/,9.2,,4,,,2020-03-19 11:48:49,2016 / 美国 / 喜剧 动画 冒险 / 拜伦·霍华德 瑞奇·摩尔 杰拉德·布什 / 金妮弗·古德温 杰森·贝特曼
3541415,盗梦空间,, https://dou.img.lithub.cc/movie/3541415.jpg,,https://movie.douban.com/subject/3541415/,9.4,,5,,,2020-03-19 11:48:39,2010 / 美国 英国 / 剧情 科幻 悬疑 冒险 / 克里斯托弗·诺兰 / 莱昂纳多·迪卡普里奥 约瑟夫·高登-莱维特
1292722,泰坦尼克号,, https://dou.img.lithub.cc/movie/1292722.jpg,,https://movie.douban.com/subject/1292722/,9.5,,5,,,2020-03-19 11:48:34,1997 / 美国 墨西哥 / 剧情 爱情 灾难 / 詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 凯特·温斯莱特
